job_plan_code,user_code_hash,trust_level_code,parent_trust_level_code,department,specialty,planning_year,plan_stage,currentStageOrdinal,daysInCurrentStage,pAsPerWeek,paidPA,minsPerWeek,ntPerPA,workType,doctorClassification,isSignedUpToNewContract,isAnnualised,uses5thWeekPerQuarter,hasTeamPlanLink,totalPAs,dccPAs,spaPAs,cpPAs,otherPAs,isOnCall,isShift,isCPD,priorTotalPAs,priorDccPAs,priorSpaPAs,yearsSinceLastPlan,peerMedianSpaShare,peerMedianDccShare,peerGroupSize,paLimitBreach,spaAbovePeerThreshold,missingTeamPlanLink,teamPlanAlignmentScore,teamDemandPAs,teamPlannedCapacityPAs,historyChangeCount,hasMediationOrAppeal,hasNewManagerChanges,planReturnedToDiscussionAfterSignoff,isLocum,gradeCode,isConsultant
JP-2023-001270,4FB9AEE8CBD802ED,TLC-RENAL,TLC-MED,Medicine,Renal,2023,SignOff,3,69,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,8.0,3.75,0.0,0.0,false,false,false,11.75,7.5,4.25,1,0.21,0.73,29,false,true,false,1.033,39.3,40.6,21,false,false,false,false,CONS,true
JP-2026-001271,32EB71D9EF45EA39,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Locked,4,82,5.5,5.5,1320,240,PartTime,Consultant,true,false,false,true,5.5,3.25,1.75,0.5,0.0,false,false,false,5.25,4.0,1.0,2,0.21,0.73,35,false,true,false,0.968,40.1,38.8,4,true,false,false,true,CONS,true
JP-2023-001272,4DC7380E597069D0,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,Draft,1,4,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,8.5,3.0,0.25,0.0,false,false,true,11.25,8.25,3.25,1,0.2,0.76,27,false,false,false,,,,1,false,true,false,false,CONS,true
JP-2025-001273,1AF0C6BA620B9485,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,Discussion,2,11,9.0,9.0,2160,240,PartTime,Consultant,true,false,false,true,9.0,6.75,1.5,0.5,0.25,true,false,false,9.5,6.75,1.75,2,0.2,0.75,16,false,false,false,1.029,34.7,35.7,6,false,false,false,false,CONS,true
JP-2024-001274,702ACB1EFC859DC6,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,Draft,1,16,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,9.25,1.75,0.25,0.25,false,false,false,12.0,9.5,2.0,1,0.21,0.73,19,false,false,false,0.949,31.5,29.9,4,false,false,false,false,CONS,true
JP-2024-001275,27277AC512DB108F,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Draft,1,93,7.25,7.25,1740,240,PartTime,SAS,true,false,false,true,7.25,5.5,1.75,0.0,0.0,false,false,true,7.25,5.5,1.75,1,0.22,0.74,18,false,false,false,1.026,43.0,44.1,21,false,false,false,false,SAS,false
JP-2023-001276,B64013AD00EA92CD,TLC-ENT,TLC-SURG,Surgery,ENT,2023,Discussion,2,41,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,9.0,2.5,0.5,0.0,true,true,true,12.25,8.5,2.5,1,0.18,0.77,20,false,false,false,0.972,35.2,34.2,30,false,false,false,false,CONS,true
JP-2025-001277,7F77B87B4155BE57,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,Discussion,2,43,12.25,12.25,2940,240,FullTime,Consultant,true,false,false,true,12.25,9.5,2.25,0.0,0.5,true,false,true,12.0,9.0,2.25,1,0.2,0.75,21,true,false,false,0.844,41.0,34.6,8,false,false,false,false,CONS,true
JP-2026-001278,0EF76DC60EF97511,TLC-ONC,TLC-MED,Medicine,Oncology,2026,Discussion,2,30,10.5,10.5,2520,240,FullTime,SAS,true,false,true,true,10.5,7.75,1.75,0.0,1.0,false,false,false,10.5,7.75,1.75,1,0.19,0.76,17,false,false,false,0.935,36.9,34.5,4,false,false,false,false,SAS,false
JP-2024-001279,683FFEF9036AADCC,TLC-ENT,TLC-SURG,Surgery,ENT,2024,Draft,1,9,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.25,2.25,0.0,0.5,false,false,false,11.5,8.5,2.0,2,0.18,0.77,16,false,false,false,1.0,34.5,34.5,8,false,false,false,false,CONS,true
JP-2022-001280,3F64C0A177957A93,TLC-CARD,TLC-MED,Medicine,Cardiology,2022,Discussion,2,57,7.5,7.5,1800,240,PartTime,Consultant,true,false,false,false,7.5,5.25,1.5,0.5,0.25,true,false,true,8.0,5.5,2.0,1,0.22,0.74,20,false,false,true,1.021,47.5,48.5,27,false,true,false,false,CONS,true
JP-2024-001281,D75EA9436E95D924,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Discussion,2,28,9.75,9.75,2340,240,FullTime,Consultant,true,false,false,true,9.75,7.25,1.75,0.5,0.25,false,false,false,9.75,6.75,1.5,2,0.22,0.74,10,false,false,false,1.01,48.6,49.1,7,false,false,false,false,CONS,true
JP-2025-001282,E5CA935B7F72706F,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,SignOff,3,13,12.25,12.25,2940,240,FullTime,Consultant,true,false,false,true,12.25,9.75,2.0,0.5,0.0,false,false,false,12.75,9.75,2.0,1,0.17,0.79,35,true,false,false,0.985,41.0,40.4,6,false,false,false,false,CONS,true
JP-2024-001283,893DFA0E1077DF07,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Discussion,2,104,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.25,3.5,0.25,0.0,false,false,true,12.5,8.0,4.0,1,0.22,0.74,5,false,false,false,0.933,43.6,40.7,14,true,false,false,false,CONS,true
JP-2025-001284,1BD09D982AD1400A,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,SignOff,3,31,11.0,11.0,2640,240,FullTime,SAS,true,false,false,true,11.0,7.25,3.5,0.25,0.0,false,false,false,10.5,8.25,1.75,1,0.2,0.75,22,false,true,false,0.824,38.7,31.9,25,false,false,false,false,SAS,false
JP-2022-001285,E317F3C12BE37B63,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2022,SignOff,3,20,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,8.0,1.75,0.25,0.25,false,false,true,10.0,8.0,2.0,1,0.18,0.78,32,false,false,false,0.953,55.4,52.8,8,false,false,false,false,CONS,true
JP-2022-001286,8D15BD17B6371473,TLC-NEURO,TLC-MED,Medicine,Neurology,2022,Discussion,2,39,9.5,9.5,2280,240,FullTime,Consultant,true,false,false,true,9.5,6.5,2.75,0.25,0.0,false,false,false,9.75,7.0,2.75,1,0.21,0.73,19,false,false,false,0.974,34.2,33.3,3,false,true,false,false,CONS,true
JP-2025-001287,7E0DA688D195506B,TLC-RENAL,TLC-MED,Medicine,Renal,2025,SignOff,3,29,9.5,9.5,2280,240,PartTime,SAS,true,false,true,true,9.5,7.5,2.0,0.0,0.0,false,true,false,8.75,7.25,2.25,2,0.21,0.73,10,false,false,false,0.907,31.3,28.4,4,false,false,false,true,SAS,false
JP-2024-001288,D2627AB56FAA4626,TLC-ENT,TLC-SURG,Surgery,ENT,2024,Draft,1,1,11.75,11.75,2820,240,FullTime,Consultant,false,false,false,true,11.75,8.75,2.5,0.5,0.0,true,false,true,12.25,8.5,2.75,1,0.18,0.77,21,false,false,false,0.962,37.0,35.6,9,false,false,false,false,CONS,true
JP-2024-001289,85BA74C3BE7309B3,TLC-RENAL,TLC-MED,Medicine,Renal,2024,SignOff,3,67,11.0,11.0,2640,240,FullTime,Consultant,true,true,false,true,11.0,7.75,2.25,0.75,0.25,true,true,false,11.5,7.5,2.25,2,0.21,0.73,21,false,false,false,0.728,36.0,26.2,4,false,false,false,true,CONS,true
JP-2025-001290,27277AC512DB108F,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Draft,1,1,7.0,7.0,1680,240,PartTime,SAS,true,true,true,true,7.0,5.0,2.0,0.0,0.0,false,false,true,7.25,5.25,2.25,1,0.22,0.74,27,false,false,false,0.735,42.2,31.0,0,false,false,false,false,SAS,false
JP-2026-001291,3ED685554F400BC9,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2026,Draft,1,16,11.5,11.5,2760,240,FullTime,Associate Specialist,true,false,false,true,11.5,9.25,2.0,0.25,0.0,false,false,false,11.5,9.5,2.25,1,0.2,0.75,30,true,false,false,1.005,41.1,41.3,0,false,false,false,false,ASSOCSPEC,false
JP-2026-001292,24ACB837C499907B,TLC-RENAL,TLC-MED,Medicine,Renal,2026,Draft,1,59,10.5,10.5,2520,240,FullTime,Consultant,true,true,false,true,10.5,7.0,3.0,0.5,0.0,false,false,true,10.5,6.75,2.75,1,0.21,0.73,8,false,false,false,0.947,35.6,33.7,15,false,false,false,false,CONS,true
JP-2022-001293,A4C7CF3CBB5D68ED,TLC-NEURO,TLC-MED,Medicine,Neurology,2022,SignOff,3,39,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,7.5,2.25,0.25,0.0,false,false,false,10.0,7.5,2.75,1,0.21,0.73,5,false,false,false,0.827,33.0,27.3,6,false,false,false,false,CONS,true
JP-2024-001294,CA29D4782ED64480,TLC-ONC,TLC-MED,Medicine,Oncology,2024,Draft,1,5,13.0,13.0,3120,240,FullTime,Consultant,true,false,false,false,13.0,11.0,2.0,0.0,0.0,true,false,false,12.25,11.0,2.0,1,0.19,0.76,27,true,false,true,,,,5,false,false,false,false,CONS,true
JP-2026-001295,F2B854EAF03176C1,TLC-RENAL,TLC-MED,Medicine,Renal,2026,Draft,1,9,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,false,11.0,8.75,2.25,0.0,0.0,false,false,true,11.25,8.5,2.5,2,0.21,0.73,11,false,false,true,0.71,37.9,26.9,7,false,false,false,false,CONS,true
JP-2023-001296,C893D37FF7AB007E,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2023,Discussion,2,43,12.75,12.75,3060,240,FullTime,Consultant,true,false,false,true,12.75,10.0,2.0,0.5,0.25,true,false,false,12.25,10.0,2.0,1,0.18,0.78,32,true,false,false,1.024,50.1,51.3,7,false,false,false,false,CONS,true
JP-2022-001297,C8C57543E49466EB,TLC-RENAL,TLC-MED,Medicine,Renal,2022,Discussion,2,44,10.0,10.0,2400,240,FullTime,SAS,true,false,false,true,10.0,6.75,3.0,0.25,0.0,false,false,false,9.75,7.5,2.25,2,0.21,0.73,28,false,true,false,0.692,32.8,22.7,26,false,true,true,false,SAS,false
JP-2026-001298,063DD1114C0B1AFE,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,Draft,1,4,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,8.0,1.5,0.5,0.75,false,false,true,10.25,7.75,1.25,1,0.17,0.79,26,false,false,false,0.967,48.3,46.7,0,false,false,false,false,CONS,true
JP-2024-001299,A6CEC444EFDAF975,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Discussion,2,21,12.0,12.0,2880,240,FullTime,SAS,true,true,false,true,12.0,8.0,2.75,0.0,1.25,true,false,true,11.75,8.0,3.0,1,0.22,0.74,16,true,false,false,1.019,37.2,37.9,2,false,true,false,false,SAS,false
JP-2022-001300,3F64C0A177957A93,TLC-CARD,TLC-MED,Medicine,Cardiology,2022,SignOff,3,32,9.5,9.5,2280,240,PartTime,Consultant,false,false,false,true,9.5,6.0,2.75,0.5,0.25,false,false,true,10.0,7.5,1.25,2,0.22,0.74,6,false,false,false,0.912,38.5,35.1,8,false,false,false,false,CONS,true
JP-2026-001301,D56623874CEB92D0,TLC-CARD,TLC-MED,Medicine,Cardiology,2026,Discussion,2,14,6.5,6.5,1560,240,PartTime,Consultant,true,false,false,true,6.5,4.75,1.5,0.25,0.0,true,false,true,5.75,4.75,1.75,2,0.22,0.74,17,false,false,false,0.979,42.6,41.7,7,false,true,false,false,CONS,true
JP-2025-001302,889E42142EF609ED,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2025,Discussion,2,108,6.0,6.0,1440,240,PartTime,Consultant,false,false,false,true,6.0,4.0,1.75,0.25,0.0,false,false,false,6.0,4.0,1.5,1,0.2,0.76,19,false,true,false,1.004,54.2,54.4,14,false,true,false,true,CONS,true
JP-2025-001303,6298B3617D03D9A6,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Discussion,2,40,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,false,10.5,6.5,3.75,0.25,0.0,true,false,true,10.5,8.0,3.25,2,0.18,0.78,30,false,true,true,,,,17,false,false,false,false,CONS,true
JP-2026-001304,005083876B445A07,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,Draft,1,3,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,9.25,2.0,0.0,0.25,false,true,false,11.5,9.25,2.25,2,0.17,0.79,30,false,false,false,0.966,47.1,45.5,9,false,false,false,false,CONS,true
JP-2026-001305,2375E03838F786EC,TLC-RENAL,TLC-MED,Medicine,Renal,2026,Discussion,2,33,9.25,9.25,2220,240,PartTime,Consultant,true,false,false,true,9.25,5.75,2.75,0.0,0.75,false,false,true,8.75,7.0,1.5,1,0.21,0.73,5,false,true,false,1.006,33.3,33.5,1,false,false,false,false,CONS,true
JP-2022-001306,71C9196EF313367F,TLC-ENT,TLC-SURG,Surgery,ENT,2022,Discussion,2,45,8.5,8.5,2040,240,PartTime,Consultant,true,false,false,true,8.5,6.25,2.0,0.0,0.25,false,false,false,7.75,7.0,0.5,2,0.18,0.77,24,false,false,false,0.821,36.8,30.2,18,false,false,false,false,CONS,true
JP-2023-001307,B50A54D762ED37C4,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,Locked,4,71,9.0,9.0,2160,240,PartTime,SAS,true,false,false,true,9.0,6.75,2.0,0.0,0.25,false,false,true,9.5,6.75,2.25,1,0.2,0.76,16,false,false,false,0.953,54.8,52.2,1,false,false,false,false,SAS,false
JP-2025-001308,0E84F826F5FD1DC5,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,SignOff,3,14,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,7.75,3.5,0.5,0.0,false,false,false,12.0,8.75,1.75,1,0.18,0.78,13,false,true,false,0.93,28.6,26.6,9,false,false,false,false,CONS,true
JP-2025-001309,C5BECB719465AE67,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,SignOff,3,13,6.75,6.75,1620,240,PartTime,Associate Specialist,true,true,false,true,6.75,4.25,2.25,0.25,0.0,true,false,false,6.25,5.0,0.75,1,0.22,0.74,5,false,true,false,0.947,39.9,37.8,1,false,false,false,false,ASSOCSPEC,false
JP-2026-001310,C42BBDC908C66B0F,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,33,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,9.0,2.25,0.25,0.0,true,false,true,11.25,9.25,2.75,2,0.2,0.75,24,false,false,false,1.009,45.0,45.4,3,false,true,false,false,CONS,true
JP-2024-001311,67304BF5D163F8B7,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,Discussion,2,84,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,7.5,3.25,0.25,0.0,true,true,true,11.5,7.25,3.5,1,0.21,0.73,18,false,true,false,1.029,37.6,38.7,12,true,false,true,false,CONS,true
JP-2026-001312,83A1D9A2E31C089C,TLC-ONC,TLC-MED,Medicine,Oncology,2026,SignOff,3,13,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.75,2.25,0.0,0.0,true,false,true,10.25,9.0,2.5,1,0.19,0.76,21,false,false,false,0.945,36.6,34.6,5,false,false,false,false,CONS,true
JP-2023-001313,0CDEA903EADF98B2,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2023,Discussion,2,12,8.75,8.75,2100,240,PartTime,Consultant,true,true,false,true,8.75,5.75,2.75,0.25,0.0,false,false,true,9.25,6.5,2.0,2,0.18,0.78,32,false,true,false,0.794,54.5,43.3,23,true,false,false,false,CONS,true
JP-2023-001314,866BB731EAE9BC44,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2023,Discussion,2,29,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,6.75,3.25,0.5,0.0,false,false,false,10.25,8.0,1.75,2,0.17,0.79,8,false,true,false,0.792,47.5,37.6,13,false,false,true,true,CONS,true
JP-2022-001315,21FB49BC59BF56AF,TLC-RESP,TLC-MED,Medicine,Respiratory,2022,SignOff,3,50,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,9.25,1.75,0.5,1.0,false,false,true,12.25,9.5,1.5,1,0.2,0.75,9,true,false,false,0.936,47.0,44.0,2,false,false,true,false,CONS,true
JP-2026-001316,6304295EA261F7A1,TLC-RENAL,TLC-MED,Medicine,Renal,2026,Discussion,2,23,12.75,12.75,3060,240,FullTime,Consultant,true,false,false,true,12.75,8.75,2.0,0.5,1.5,false,false,false,12.25,8.75,2.0,1,0.21,0.73,12,true,false,false,1.035,28.5,29.5,8,false,false,false,false,CONS,true
JP-2022-001317,E3578D54C4DDF7DD,TLC-CARD,TLC-MED,Medicine,Cardiology,2022,SignOff,3,16,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,false,12.5,7.75,3.0,0.75,1.0,false,false,true,12.0,8.5,1.75,1,0.22,0.74,9,true,false,true,,,,5,false,true,false,false,CONS,true
JP-2023-001318,CF4EBE68DC1CB461,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2023,SignOff,3,67,11.25,11.25,2700,240,FullTime,Consultant,true,false,false,true,11.25,8.5,2.5,0.25,0.0,false,true,true,11.25,8.5,2.25,1,0.18,0.78,22,false,false,false,0.941,45.6,42.9,3,false,false,false,false,CONS,true
JP-2026-001319,7D629773450049E9,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,Discussion,2,115,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,8.25,3.0,0.5,0.0,false,false,false,11.0,8.0,3.25,2,0.17,0.79,5,false,true,false,0.927,41.2,38.2,33,false,true,false,false,CONS,true
JP-2024-001320,93F10150F8747E4B,TLC-RENAL,TLC-MED,Medicine,Renal,2024,Draft,1,18,10.25,10.25,2460,240,FullTime,Associate Specialist,true,false,false,true,10.25,6.75,3.5,0.0,0.0,false,true,true,10.5,7.75,2.0,2,0.21,0.73,9,false,true,false,0.94,39.7,37.3,2,false,false,false,false,ASSOCSPEC,false
JP-2024-001321,0C75A8F563025CCF,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2024,Discussion,2,40,5.75,5.75,1380,240,PartTime,Consultant,true,false,false,true,5.75,4.25,0.75,0.25,0.5,true,false,true,6.25,4.25,0.25,1,0.2,0.75,12,false,false,false,0.997,39.1,39.0,9,false,false,false,false,CONS,true
JP-2026-001322,2D63C961B6F68368,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2026,Locked,4,63,9.75,9.75,2340,240,FullTime,SAS,true,false,false,true,9.75,7.0,2.5,0.25,0.0,false,false,false,9.75,7.0,2.5,1,0.2,0.75,21,false,false,false,1.0,37.3,37.3,4,false,false,false,false,SAS,false
JP-2026-001323,CAF948D242930968,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Draft,1,11,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,false,12.0,7.75,3.5,0.75,0.0,true,false,false,11.75,8.75,2.5,1,0.21,0.73,32,false,true,true,0.945,30.7,29.0,8,false,false,false,false,CONS,true
JP-2025-001324,51F5E9D32C46D8C6,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,Discussion,2,22,9.5,9.5,2280,240,PartTime,Associate Specialist,true,false,true,true,9.5,6.5,2.25,0.25,0.5,true,false,false,8.75,6.25,2.0,1,0.2,0.75,34,false,false,false,0.996,44.7,44.5,1,false,false,false,false,ASSOCSPEC,false
JP-2026-001325,372A781A9A0153DF,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2026,Draft,1,11,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,false,12.0,9.75,1.75,0.0,0.5,false,true,true,11.75,10.0,1.5,1,0.18,0.78,31,false,false,true,,,,2,false,false,false,false,CONS,true
JP-2025-001326,8554A4DA670563B8,TLC-ENT,TLC-SURG,Surgery,ENT,2025,Locked,4,48,10.0,10.0,2400,240,FullTime,Consultant,true,false,true,true,10.0,6.5,3.0,0.5,0.0,true,false,false,10.25,7.75,2.25,2,0.18,0.77,15,false,true,false,0.975,32.0,31.2,8,false,false,false,false,CONS,true
JP-2023-001327,BA9A8A69F4A09A0E,TLC-CARD,TLC-MED,Medicine,Cardiology,2023,SignOff,3,13,11.0,11.0,2640,240,FullTime,Associate Specialist,true,true,false,true,11.0,8.0,2.5,0.25,0.25,false,false,true,10.5,7.75,2.25,2,0.22,0.74,18,false,false,false,1.006,47.9,48.2,2,false,false,false,false,ASSOCSPEC,false
JP-2026-001328,987ED2C52AABCD58,TLC-ENT,TLC-SURG,Surgery,ENT,2026,Discussion,2,43,11.25,11.25,2700,240,FullTime,Consultant,true,false,false,true,11.25,8.75,2.0,0.25,0.25,false,false,false,10.75,8.25,1.75,1,0.18,0.77,15,false,false,false,0.895,30.5,27.3,5,false,false,false,false,CONS,true
JP-2025-001329,2DB3A70B09D6C531,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,SignOff,3,63,13.0,13.0,3120,240,FullTime,Consultant,true,false,false,true,13.0,9.5,2.25,0.25,1.0,true,false,false,13.5,9.5,2.25,1,0.2,0.75,23,true,false,false,0.994,35.1,34.9,7,false,false,false,false,CONS,true
JP-2025-001330,1B6DE3B2F052FF8F,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,Locked,4,169,11.5,11.5,2760,240,FullTime,SAS,true,false,false,true,11.5,8.0,3.25,0.25,0.0,false,false,true,12.0,8.25,2.75,1,0.2,0.75,17,true,true,false,0.954,38.9,37.1,22,true,true,false,true,SAS,false
JP-2024-001331,BA9A8A69F4A09A0E,TLC-CARD,TLC-MED,Medicine,Cardiology,2024,Discussion,2,19,10.0,10.0,2400,240,FullTime,Associate Specialist,true,false,false,true,10.0,7.25,2.25,0.25,0.25,false,false,false,9.25,7.0,2.0,1,0.22,0.74,31,false,false,false,0.936,46.9,43.9,0,false,false,false,false,ASSOCSPEC,false
JP-2025-001332,4CDDDEE7D828ACBE,TLC-UROL,TLC-SURG,Surgery,Urology,2025,Draft,1,10,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,7.75,1.75,0.5,0.75,true,true,true,10.75,7.75,2.0,2,0.19,0.76,5,false,false,false,1.027,32.9,33.8,8,false,false,true,false,CONS,true
JP-2023-001333,92115DBCA64093FF,TLC-DERM,TLC-MED,Medicine,Dermatology,2023,Discussion,2,27,11.5,11.5,2760,240,FullTime,Associate Specialist,true,false,true,true,11.5,8.5,2.75,0.25,0.0,false,false,false,12.0,8.75,3.0,1,0.18,0.78,20,true,false,false,,,,0,false,false,false,false,ASSOCSPEC,false
JP-2026-001334,40ABCB86A5D545B4,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,Draft,1,13,11.0,11.0,2640,240,FullTime,SAS,false,false,true,true,11.0,7.0,3.5,0.25,0.25,false,false,false,10.75,8.0,1.75,2,0.17,0.79,29,false,true,false,0.729,40.2,29.3,12,false,false,false,false,SAS,false
JP-2024-001335,8C9E0FFB9F06CC11,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2024,SignOff,3,48,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,false,10.5,7.75,2.25,0.5,0.0,false,false,false,10.75,7.75,2.5,2,0.17,0.79,18,false,false,true,0.973,41.5,40.4,36,false,false,false,false,CONS,true
JP-2024-001336,12CAB9174C50EF07,TLC-DERM,TLC-MED,Medicine,Dermatology,2024,SignOff,3,66,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.75,2.0,0.0,0.25,false,false,false,11.0,8.75,2.5,1,0.18,0.78,29,false,false,false,0.533,24.4,13.0,2,false,false,false,false,CONS,true
JP-2026-001337,A9B41892EC723FC2,TLC-ENT,TLC-SURG,Surgery,ENT,2026,SignOff,3,12,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,10.0,2.0,0.0,0.5,false,false,true,12.25,10.0,2.0,2,0.18,0.77,13,true,false,false,1.003,33.6,33.7,0,false,false,false,false,CONS,true
JP-2025-001338,C9780CBA760391CB,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2025,Draft,1,7,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,8.75,2.5,0.5,0.0,true,false,false,12.0,8.5,2.25,2,0.18,0.78,13,false,false,false,0.98,50.6,49.6,1,false,true,false,false,CONS,true
JP-2024-001339,41F13EE44AF206E6,TLC-UROL,TLC-SURG,Surgery,Urology,2024,Discussion,2,40,9.75,9.75,2340,240,PartTime,Consultant,true,true,false,true,9.75,7.0,1.5,0.25,1.0,false,false,false,9.25,7.25,1.0,1,0.19,0.76,31,false,false,false,1.021,33.1,33.8,8,false,false,false,false,CONS,true
JP-2023-001340,C7C86D37D638D5E1,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,Discussion,2,75,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,7.75,2.5,0.25,1.0,true,false,true,11.75,7.75,3.0,1,0.2,0.76,15,false,false,false,0.996,55.3,55.1,34,true,false,false,true,CONS,true
JP-2025-001341,D75EA9436E95D924,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Draft,1,4,11.5,11.5,2760,240,FullTime,Consultant,false,false,false,true,11.5,8.25,2.0,0.25,1.0,true,false,false,11.0,8.25,2.25,1,0.22,0.74,27,false,false,false,0.992,39.5,39.2,0,false,false,false,false,CONS,true
JP-2025-001342,FE1BED13D5D11D7F,TLC-ENT,TLC-SURG,Surgery,ENT,2025,Draft,1,8,13.0,13.0,3120,240,FullTime,Consultant,false,false,false,true,13.0,10.25,2.25,0.0,0.5,false,false,true,13.0,10.25,2.25,1,0.18,0.77,33,true,false,false,0.923,27.2,25.1,1,false,false,false,false,CONS,true
JP-2025-001343,6F6E6C7CAB2394F3,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,SignOff,3,51,12.5,12.5,3000,240,FullTime,Consultant,true,true,false,true,12.5,8.25,4.25,0.0,0.0,true,false,true,12.0,9.5,2.75,1,0.17,0.79,33,true,true,false,0.983,46.7,45.9,4,false,false,false,false,CONS,true
JP-2023-001344,91231A056E68AC66,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2023,Discussion,2,11,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.5,2.5,0.0,1.0,true,false,false,11.75,8.75,2.25,1,0.2,0.75,26,false,false,false,0.963,40.8,39.3,0,false,false,false,false,CONS,true
JP-2022-001345,3DC28690E31059D9,TLC-UROL,TLC-SURG,Surgery,Urology,2022,Discussion,2,10,13.0,13.0,3120,240,FullTime,Consultant,true,false,false,true,13.0,7.75,2.5,0.5,2.25,true,false,false,12.5,7.75,2.5,1,0.19,0.76,35,true,false,false,1.034,32.6,33.7,8,false,true,false,false,CONS,true
JP-2025-001346,5C1570962763ACFB,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,SignOff,3,66,9.5,9.5,2280,240,FullTime,Consultant,true,false,false,true,9.5,7.25,1.75,0.5,0.0,true,false,false,9.25,7.0,1.75,1,0.18,0.78,7,false,false,false,0.92,34.9,32.1,9,false,false,false,false,CONS,true
